,date,mp_10yr
14271,1984-12-07,0.018133202481279698
14272,1984-12-10,0.02026793762884349
14273,1984-12-11,0.022587905293661503
14274,1984-12-12,0.020126998694679932
14275,1984-12-13,0.018148281744950534
14276,1984-12-14,0.019608754825674257
14277,1984-12-17,0.020401620361989004
14278,1984-12-18,0.0213876614456312
14279,1984-12-19,0.016949133592050858
14280,1984-12-20,0.015247769343024409
14281,1984-12-21,0.013722557612658504
14282,1984-12-24,0.014926632824514563
14283,1984-12-26,0.016692112864713726
14284,1984-12-27,0.013675159341495657
14285,1984-12-28,0.011150648211388337
14286,1984-12-31,0.012611260230507737
14287,1985-01-02,0.012244796151219539
14288,1985-01-03,0.010591656424142393
14289,1985-01-04,0.009978459190194355
14290,1985-01-07,0.012691213187459915
14291,1985-01-08,0.012215615688163428
14292,1985-01-09,0.01406050915571222
14293,1985-01-10,0.0146788820453152
14294,1985-01-11,0.01364971653358893
14295,1985-01-14,0.014064955372259824
14296,1985-01-15,0.00951926080294907
14297,1985-01-16,0.008560240078878234
14298,1985-01-17,0.005803868443533977
14299,1985-01-18,0.008285848881815827
14300,1985-01-21,0.010140626882423343
14301,1985-01-22,0.008745070593700666
14302,1985-01-23,0.01064769313846159
14303,1985-01-24,0.007628963823013146
14304,1985-01-25,0.008870472469588497
14305,1985-01-28,0.008772697062403578
14306,1985-01-29,0.010733554002136714
14307,1985-01-30,0.0104853732141732
14308,1985-01-31,0.00817927772209015
14309,1985-02-01,0.005368504316059619
14310,1985-02-04,0.00587978294599556
14311,1985-02-05,0.007099290870116848
14312,1985-02-06,0.006025053413018178
14313,1985-02-07,0.005759765095068925
14314,1985-02-08,0.005319589415127668
14315,1985-02-11,0.006046601815876684
14316,1985-02-12,0.009500093070984983
14317,1985-02-13,0.010205068344195656
14318,1985-02-14,0.00871758990471605
14319,1985-02-15,0.006577613934761306
14320,1985-02-19,0.003778508116343504
14321,1985-02-20,0.0027176702877009795
14322,1985-02-21,0.0013210400948560075
14323,1985-02-22,0.0010029952593137992
14324,1985-02-25,-0.00017123332690227588
14325,1985-02-26,0.00026673046799419176
14326,1985-02-27,0.0008922575075058781
14327,1985-02-28,0.002580894543184664
14328,1985-03-01,0.00395268443835195
14329,1985-03-04,0.0012449743842259942
14330,1985-03-05,-0.000767895664064322
14331,1985-03-06,-0.0005535193341380529
14332,1985-03-07,-0.00013515912695738486
14333,1985-03-08,0.0007763936783509173
14334,1985-03-11,0.0008953116577534725
14335,1985-03-12,0.005022396233009818
14336,1985-03-13,0.0026782114424741543
14337,1985-03-14,-0.00032194248794170655
14338,1985-03-15,-0.0018493179959310213
14339,1985-03-18,-0.0007287572893549532
14340,1985-03-19,0.002690754921099714
14341,1985-03-20,0.002674645726280067
14342,1985-03-21,0.0045030791877940235
14343,1985-03-22,0.005363395189345033
14344,1985-03-25,0.005434259086984694
14345,1985-03-26,0.004637926668313197
14346,1985-03-27,0.002209167150827085
14347,1985-03-28,0.000567805541814792
14348,1985-03-29,0.0007495320501935687
14349,1985-04-01,-0.001224487886037906
14350,1985-04-02,-0.0030167157547669188
14351,1985-04-03,-0.004673392065373871
14352,1985-04-04,-0.005839369973538289
14353,1985-04-08,-0.00509569520397124
14354,1985-04-09,-0.006522072868254236
14355,1985-04-10,-0.0053335163192357316
14356,1985-04-11,-0.0031283174964450433
14357,1985-04-12,-0.002733868385334959
14358,1985-04-15,-0.0034235423618758087
14359,1985-04-16,-0.00257007954280275
14360,1985-04-17,-0.0012181989692229278
14361,1985-04-18,-0.004705348623513017
14362,1985-04-19,-0.0058292745847545735
14363,1985-04-22,-0.008002256488820025
14364,1985-04-23,-0.008467530291003555
14365,1985-04-24,-0.0058869508053011055
14366,1985-04-25,-0.005696078718849806
14367,1985-04-26,-0.007470671753622926
14368,1985-04-29,-0.010265608480705568
14369,1985-04-30,-0.011045554050168715
14370,1985-05-01,-0.013751213881587177
14371,1985-05-02,-0.014327650379048262
14372,1985-05-03,-0.012154026933270501
14373,1985-05-06,-0.010703334864711422
14374,1985-05-07,-0.01026158019065404
14375,1985-05-08,-0.009656898387180757
14376,1985-05-09,-0.007025341143874209
14377,1985-05-10,-0.005704518055152041
14378,1985-05-13,-0.007375404795200713
14379,1985-05-14,-0.0075836891543408225
14380,1985-05-15,-0.0060692550799367195
14381,1985-05-16,-0.005159904994082587
14382,1985-05-17,-0.006168351191069177
14383,1985-05-20,-0.006675863511959035
14384,1985-05-21,-0.007233965206230986
14385,1985-05-22,-0.007619699426061222
14386,1985-05-23,-0.008506635099567061
14387,1985-05-24,-0.0076685076674661845
14388,1985-05-28,-0.006037366617421158
14389,1985-05-29,-0.004975197935785269
14390,1985-05-30,-0.005112576890040632
14391,1985-05-31,-0.002996673149685547
14392,1985-06-03,-0.0038898544938349433
14393,1985-06-04,-0.004851944692005783
14394,1985-06-05,-0.0033859461081048314
14395,1985-06-06,-0.0024124734085286814
14396,1985-06-07,-0.00606806817600225
14397,1985-06-10,-0.007132540440659585
14398,1985-06-11,-0.009068661421177682
14399,1985-06-12,-0.011039245402529874
14400,1985-06-13,-0.013444031844292548
14401,1985-06-14,-0.012378490701398848
14402,1985-06-17,-0.012827080767737753
14403,1985-06-18,-0.012792135113541936
14404,1985-06-19,-0.012831887511893236
14405,1985-06-20,-0.011753239122542669
14406,1985-06-21,-0.00982578265320655
14407,1985-06-24,-0.008935586242892257
14408,1985-06-25,-0.008266000420411812
14409,1985-06-26,-0.010199268538277795
14410,1985-06-27,-0.009340049590291555
14411,1985-06-28,-0.008656179056764635
14412,1985-07-01,-0.009034589287255534
14413,1985-07-02,-0.00998933815548475
14414,1985-07-03,-0.00891575808377032
14415,1985-07-05,-0.006632460187647515
14416,1985-07-08,-0.006421235684472726
14417,1985-07-09,-0.005916042334321303
14418,1985-07-10,-0.0033845925038673563
14419,1985-07-11,-0.0009579146935541072
14420,1985-07-12,-0.000527508896438933
14421,1985-07-15,0.0002908960557714835
14422,1985-07-16,0.0027623727869323655
14423,1985-07-17,0.004267267245734674
14424,1985-07-18,0.002260762665093452
14425,1985-07-19,0.0029431437294955565
14426,1985-07-22,0.0035993913537617495
14427,1985-07-23,0.0036335282058528318
14428,1985-07-24,0.004428826624579774
14429,1985-07-25,0.004752363811222571
14430,1985-07-26,0.004918353938990538
14431,1985-07-29,0.0032664768649572906
14432,1985-07-30,0.002616993213510721
14433,1985-07-31,0.002410321663160797
14434,1985-08-01,0.005232868408893365
14435,1985-08-02,0.005379126168825188
14436,1985-08-05,0.003431200199238038
14437,1985-08-06,0.0016481756569575179
14438,1985-08-07,0.0035579095977473774
14439,1985-08-08,0.007506467022404539
14440,1985-08-09,0.007280059873272515
14441,1985-08-12,0.004621021599729991
14442,1985-08-13,0.0030168085481170337
14443,1985-08-14,0.004979865072326506
14444,1985-08-15,0.0040460395663766135
14445,1985-08-16,-0.00024176948652498975
14446,1985-08-19,-0.0008310935080020343
14447,1985-08-20,0.002827646310139764
14448,1985-08-21,0.0027271445367329505
14449,1985-08-22,0.0010595150670367204
14450,1985-08-23,0.0018884071406510827
14451,1985-08-26,0.0015394048256298642
14452,1985-08-27,0.004333855909151696
14453,1985-08-28,0.006293068665563117
14454,1985-08-29,0.006961896277108082
14455,1985-08-30,0.00699246412115806
14456,1985-09-03,0.0071609491284705395
14457,1985-09-04,0.008122449952099986
14458,1985-09-05,0.007536425503670285
14459,1985-09-06,0.005290522285943622
14460,1985-09-09,0.002140461930352
14461,1985-09-10,0.002458447452549972
14462,1985-09-11,0.0012181915679061461
14463,1985-09-12,-0.0012050781368351249
14464,1985-09-13,-0.0016606716036656755
14465,1985-09-16,-0.0026227160258557314
14466,1985-09-17,-0.0018889838409539284
14467,1985-09-18,0.0003546402615990374
14468,1985-09-19,0.003310928276670566
14469,1985-09-20,0.0006813623450305784
14470,1985-09-23,-0.001220227719453737
14471,1985-09-24,-0.0041116406167305275
14472,1985-09-25,-0.005487749875016323
14473,1985-09-26,-0.006938246900700551
14474,1985-09-30,-0.007026272515717968
14475,1985-10-01,-0.004406343425135684
14476,1985-10-02,-0.0072385630509320675
14477,1985-10-03,-0.006720477351419452
14478,1985-10-04,-0.007534963906233982
14479,1985-10-07,-0.008824626281690562
14480,1985-10-08,-0.008010753773622925
14481,1985-10-09,-0.009054712996336312
14482,1985-10-10,-0.010038032907919048
14483,1985-10-11,-0.009104085471094092
14484,1985-10-14,-0.00832031991599591
14485,1985-10-15,-0.006327814509457075
14486,1985-10-16,-0.004702439354846821
14487,1985-10-17,-0.00620563686556963
14488,1985-10-18,-0.004904901512257753
14489,1985-10-21,-0.004843308110676792
14490,1985-10-22,-0.003579870285780329
14491,1985-10-23,-0.0012400426036976997
14492,1985-10-24,-0.002389172903602965
14493,1985-10-25,-0.004192265342734536
14494,1985-10-28,-0.00466337451459975
14495,1985-10-29,-0.0031880427262755973
14496,1985-10-30,-0.0025717478040508945
14497,1985-10-31,-0.003626943759629353
14498,1985-11-01,-0.004457776573436711
14499,1985-11-04,-0.00444292105176225
14500,1985-11-05,-0.0034986780469056233
14501,1985-11-06,-0.003994929684591364
14502,1985-11-07,-0.003385484494574542
14503,1985-11-08,-0.0009517037622268631
14504,1985-11-11,0.002247831039657422
14505,1985-11-12,0.003003311125979069
14506,1985-11-13,0.001997601570151275
14507,1985-11-14,0.0017950748231569946
14508,1985-11-15,0.0007236434961592764
14509,1985-11-18,0.0006728871407868375
14510,1985-11-19,0.0015379505877313182
14511,1985-11-20,0.003906661739767836
14512,1985-11-21,0.008489755067252025
14513,1985-11-22,0.008157717174138712
14514,1985-11-25,0.0089941875233015
14515,1985-11-26,0.00879511185036308
14516,1985-11-27,0.009759494719615125
14517,1985-11-29,0.0081751600180191
14518,1985-12-02,0.00739143225644967
14519,1985-12-03,0.007619616708230081
14520,1985-12-04,0.00962504090692562
14521,1985-12-05,0.007968211765217559
14522,1985-12-06,0.0069571098287006805
14523,1985-12-09,0.0073913035170267705
14524,1985-12-10,0.008506664503700412
14525,1985-12-11,0.010954289867608047
14526,1985-12-12,0.010259282963975602
14527,1985-12-13,0.011314876305364097
14528,1985-12-16,0.011459432911993916
14529,1985-12-17,0.010694712480874946
14530,1985-12-18,0.01068250283346961
14531,1985-12-19,0.010131114288831178
14532,1985-12-20,0.009607224091913835
14533,1985-12-23,0.0052579108773560534
14534,1985-12-24,0.0027555808486772193
14535,1985-12-26,0.002447947522223437
14536,1985-12-27,0.0028318065056831543
14537,1985-12-30,0.0029919869064056748
14538,1985-12-31,0.001282690987761681
14539,1986-01-02,0.0012624873463644715
14540,1986-01-03,-0.0002153988716320221
14541,1986-01-06,0.00039775386242935085
14542,1986-01-07,0.001976495532180378
14543,1986-01-08,-0.003942661374227829
14544,1986-01-09,-0.0060275002632136365
14545,1986-01-10,-0.005233360603326687
14546,1986-01-13,-0.004412340539539317
14547,1986-01-14,-0.006191799687990551
14548,1986-01-15,-0.00574945838393548
14549,1986-01-16,-0.0042420917284407
14550,1986-01-17,-0.0039704890272626026
14551,1986-01-20,-0.006906876529877981
14552,1986-01-21,-0.009192243366811237
14553,1986-01-22,-0.010819149470662981
14554,1986-01-23,-0.010734386624389969
14555,1986-01-24,-0.01024876210755965
14556,1986-01-27,-0.007449904492140336
14557,1986-01-28,-0.0044460507999259935
14558,1986-01-29,-0.00435822491788751
14559,1986-01-30,-0.006255326131201833
14560,1986-01-31,-0.005009765255106546
14561,1986-02-03,-0.0027945311203226852
14562,1986-02-04,-0.0027631618086062515
14563,1986-02-05,-0.0017632015017502445
14564,1986-02-06,-0.0025988363094711087
14565,1986-02-07,-0.004131513595969638
14566,1986-02-10,-0.003997933246413288
14567,1986-02-11,-0.0035333942939967944
14568,1986-02-12,-0.0041108180341661305
14569,1986-02-13,-0.0026884517368850336
14570,1986-02-14,0.0011168705393094225
14571,1986-02-18,0.003459399060460999
14572,1986-02-19,0.001236454042286228
14573,1986-02-20,0.0020322216409349725
14574,1986-02-21,0.004452420433751714
14575,1986-02-24,0.00579841311076601
14576,1986-02-25,0.005145630293644121
14577,1986-02-26,0.003706845568473005
14578,1986-02-27,0.004897132893076472
14579,1986-02-28,0.004456536577017278
14580,1986-03-03,0.00210943680856146
14581,1986-03-04,0.0028884964455075934
14582,1986-03-05,0.004371412501806837
14583,1986-03-06,0.0032328724507779683
14584,1986-03-07,0.003584425159549598
14585,1986-03-10,0.0048080162413222105
14586,1986-03-11,0.00788766751114145
14587,1986-03-12,0.008215619783924266
14588,1986-03-13,0.006388000603718247
14589,1986-03-14,0.006787091470890738
14590,1986-03-17,0.006412968794024643
14591,1986-03-18,0.007083729872600086
14592,1986-03-19,0.007577546761820209
14593,1986-03-20,0.008711468285464097
14594,1986-03-21,0.005632213816825438
14595,1986-03-24,0.007612948654404983
14596,1986-03-25,0.007205864665387196
14597,1986-03-26,0.006997139236398109
14598,1986-03-27,0.00822108853848258
14599,1986-03-31,0.009789663831448747
14600,1986-04-01,0.008813168769373991
14601,1986-04-02,0.01050462606328706
14602,1986-04-03,0.008707335708543207
14603,1986-04-04,0.005093000829268446
14604,1986-04-07,0.006115586539778617
14605,1986-04-08,0.008706889144654673
14606,1986-04-09,0.00772793299540897
14607,1986-04-10,0.00734428604705184
14608,1986-04-11,0.006410616470860164
14609,1986-04-14,0.007694514035024191
14610,1986-04-15,0.00894417853254037
14611,1986-04-16,0.011501571825750512
14612,1986-04-17,0.012801710196925997
14613,1986-04-18,0.012014991878719572
14614,1986-04-21,0.01343730962209233
14615,1986-04-22,0.012744486143344114
14616,1986-04-23,0.013371018541617374
14617,1986-04-24,0.012742452388157632
14618,1986-04-25,0.013737753933468877
14619,1986-04-28,0.013801617482485096
14620,1986-04-29,0.011200095547622357
14621,1986-04-30,0.006411620424511044
14622,1986-05-01,0.006395057785333114
14623,1986-05-02,0.006414733048458521
14624,1986-05-05,0.009102965445704436
14625,1986-05-06,0.009969395837187145
14626,1986-05-07,0.009609222836059805
14627,1986-05-08,0.01000791177444027
14628,1986-05-09,0.010561960604721365
14629,1986-05-12,0.009204651148235099
14630,1986-05-13,0.009539471871589322
14631,1986-05-14,0.012866048323374013
14632,1986-05-15,0.010867721708877731
14633,1986-05-16,0.010039967294410701
14634,1986-05-19,0.010251775622505788
14635,1986-05-20,0.010894133551124563
14636,1986-05-21,0.010962770239081987
14637,1986-05-22,0.01332277050529651
14638,1986-05-23,0.014202357711018854
14639,1986-05-27,0.017710997406516826
14640,1986-05-28,0.019613625988120553
14641,1986-05-29,0.0201631330732972
14642,1986-05-30,0.01987311175705475
14643,1986-06-02,0.01726288343970106
14644,1986-06-03,0.01552698469042979
14645,1986-06-04,0.013080843728868086
14646,1986-06-05,0.014808766305046461
14647,1986-06-06,0.014016931402642818
14648,1986-06-09,0.008308586010427277
14649,1986-06-10,0.007858679413649039
14650,1986-06-11,0.008064254294887885
14651,1986-06-12,0.009409938408632357
14652,1986-06-13,0.012284491231440597
14653,1986-06-16,0.011749163529731987
14654,1986-06-17,0.010781372202419481
14655,1986-06-18,0.011567132466286933
14656,1986-06-19,0.010395198938472516
14657,1986-06-20,0.01190787428703377
14658,1986-06-23,0.011499943382263345
14659,1986-06-24,0.011817465057847976
14660,1986-06-25,0.013744397854378532
14661,1986-06-26,0.013216828765108879
14662,1986-06-27,0.013507839744787198
14663,1986-06-30,0.012821182589813684
14664,1986-07-01,0.012234630615676423
14665,1986-07-02,0.012934274042468719
14666,1986-07-03,0.01201469376654729
14667,1986-07-07,0.008549532970504314
14668,1986-07-08,0.007796499614114438
14669,1986-07-09,0.00908138332106967
14670,1986-07-10,0.009992026768002926
14671,1986-07-11,0.009372701907699454
14672,1986-07-14,0.0067376716068958675
14673,1986-07-15,0.003831456775701847
14674,1986-07-16,0.004654941073410246
14675,1986-07-17,0.006134405682449939
14676,1986-07-18,0.006916363207690068
14677,1986-07-21,0.007009242827089368
14678,1986-07-22,0.00748149534435627
14679,1986-07-23,0.008127281920688345
14680,1986-07-24,0.006336823258435098
14681,1986-07-25,0.007314611122834602
14682,1986-07-28,0.0055622009085292135
14683,1986-07-29,0.004738419152422235
14684,1986-07-30,0.006418888335037565
14685,1986-07-31,0.004827424773498956
14686,1986-08-01,0.004565162291609637
14687,1986-08-04,0.005006112191753287
14688,1986-08-05,0.005601514961903309
14689,1986-08-06,0.005228978442477494
14690,1986-08-07,0.004831777196133258
14691,1986-08-08,0.005062509861139208
14692,1986-08-11,0.009030099427475458
14693,1986-08-12,0.012087332670989603
14694,1986-08-13,0.014075564471986102
14695,1986-08-14,0.015412746766658936
14696,1986-08-15,0.014842297568267382
14697,1986-08-18,0.015998165578146706
14698,1986-08-19,0.015244131235853331
14699,1986-08-20,0.016329995553211463
14700,1986-08-21,0.015056029073235333
14701,1986-08-22,0.013718770430096505
14702,1986-08-25,0.01251884892216748
14703,1986-08-26,0.01496072252754721
14704,1986-08-27,0.014198119406446663
14705,1986-08-28,0.014055763550507416
14706,1986-08-29,0.014862663958321587
14707,1986-09-02,0.011952024900552694
14708,1986-09-03,0.013377252028881292
14709,1986-09-04,0.0160742974953465
14710,1986-09-05,0.013690153469714694
14711,1986-09-08,0.010793427900064989
14712,1986-09-09,0.009224842144319068
14713,1986-09-10,0.008796134870741046
14714,1986-09-11,-0.0002640491643903786
14715,1986-09-12,-0.0025414452341798732
14716,1986-09-15,-0.0010188512162722096
14717,1986-09-16,-0.0009937085294139392
14718,1986-09-17,-0.0016552432982173126
14719,1986-09-18,0.0005602464446456956
14720,1986-09-19,0.0012506222629822261
14721,1986-09-22,0.0031300169344881112
14722,1986-09-23,0.005063858870210103
14723,1986-09-24,0.005633546380379828
14724,1986-09-25,0.004008833633331932
14725,1986-09-26,0.004623282794941508
14726,1986-09-29,0.002363786757910491
14727,1986-09-30,0.004627962801270646
14728,1986-10-01,0.007369717911534623
14729,1986-10-02,0.008760560547664387
14730,1986-10-03,0.006731351154175114
14731,1986-10-06,0.009213912814821867
14732,1986-10-07,0.008938652005181957
14733,1986-10-08,0.009497801937944805
14734,1986-10-09,0.009012542094655851
14735,1986-10-10,0.008364255068478599
14736,1986-10-13,0.010023306012765687
14737,1986-10-14,0.010863212906466524
14738,1986-10-15,0.012836163268128864
14739,1986-10-16,0.011832365650973786
14740,1986-10-17,0.010394660498912245
14741,1986-10-20,0.008851580962547567
14742,1986-10-21,0.00694111746602899
14743,1986-10-22,0.006892603745778603
14744,1986-10-23,0.010432091405077948
